Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,RateType,Rate,Education_Field
27,No,Non-Travel,Research_Development,9,Male,1,Research_Scientist,Medium,Divorced,2024,6,No,Excellent,6,1,2,2,DailyRate,691,Bachelor//Medical
27,No,Non-Travel,Research_Development,9,Male,1,Research_Scientist,Medium,Divorced,2024,6,No,Excellent,6,1,2,2,HourlyRate,57,Bachelor//Medical
27,No,Non-Travel,Research_Development,9,Male,1,Research_Scientist,Medium,Divorced,2024,6,No,Excellent,6,1,2,2,MonthlyRate,5970,Bachelor//Medical
20,Yes,Travel_Rarely,Sales,2,Female,1,Sales_Representative,High,Single,2044,1,No,Excellent,2,3,2,2,DailyRate,500,Bachelor//Medical
20,Yes,Travel_Rarely,Sales,2,Female,1,Sales_Representative,High,Single,2044,1,No,Excellent,2,3,2,2,HourlyRate,49,Bachelor//Medical
20,Yes,Travel_Rarely,Sales,2,Female,1,Sales_Representative,High,Single,2044,1,No,Excellent,2,3,2,2,MonthlyRate,22052,Bachelor//Medical
40,No,Travel_Frequently,Research_Development,26,Female,2,Research_Scientist,Medium,Divorced,5605,1,No,Excellent,20,2,20,7,DailyRate,1395,Bachelor//Medical
40,No,Travel_Frequently,Research_Development,26,Female,2,Research_Scientist,Medium,Divorced,5605,1,No,Excellent,20,2,20,7,HourlyRate,54,Bachelor//Medical
40,No,Travel_Frequently,Research_Development,26,Female,2,Research_Scientist,Medium,Divorced,5605,1,No,Excellent,20,2,20,7,MonthlyRate,8504,Bachelor//Medical
29,Yes,Travel_Rarely,Research_Development,7,Female,1,Laboratory_Technician,High,Divorced,3339,3,Yes,Excellent,10,2,7,7,DailyRate,806,Bachelor//Technical_Degree
29,Yes,Travel_Rarely,Research_Development,7,Female,1,Laboratory_Technician,High,Divorced,3339,3,Yes,Excellent,10,2,7,7,HourlyRate,39,Bachelor//Technical_Degree
29,Yes,Travel_Rarely,Research_Development,7,Female,1,Laboratory_Technician,High,Divorced,3339,3,Yes,Excellent,10,2,7,7,MonthlyRate,17285,Bachelor//Technical_Degree
48,No,Travel_Rarely,Research_Development,6,Male,2,Healthcare_Representative,High,Single,4240,2,No,Excellent,19,0,2,2,DailyRate,277,Bachelor//Life_Sciences
48,No,Travel_Rarely,Research_Development,6,Male,2,Healthcare_Representative,High,Single,4240,2,No,Excellent,19,0,2,2,HourlyRate,97,Bachelor//Life_Sciences
48,No,Travel_Rarely,Research_Development,6,Male,2,Healthcare_Representative,High,Single,4240,2,No,Excellent,19,0,2,2,MonthlyRate,13119,Bachelor//Life_Sciences
31,No,Travel_Rarely,Research_Development,5,Male,1,Research_Scientist,Very_High,Married,4821,0,Yes,Excellent,6,4,5,2,DailyRate,691,Master//Technical_Degree
31,No,Travel_Rarely,Research_Development,5,Male,1,Research_Scientist,Very_High,Married,4821,0,Yes,Excellent,6,4,5,2,HourlyRate,86,Master//Technical_Degree
31,No,Travel_Rarely,Research_Development,5,Male,1,Research_Scientist,Very_High,Married,4821,0,Yes,Excellent,6,4,5,2,MonthlyRate,10077,Master//Technical_Degree
48,No,Travel_Rarely,Research_Development,4,Male,3,Healthcare_Representative,High,Single,10999,7,No,Excellent,27,3,15,11,DailyRate,1355,Master//Life_Sciences
48,No,Travel_Rarely,Research_Development,4,Male,3,Healthcare_Representative,High,Single,10999,7,No,Excellent,27,3,15,11,HourlyRate,78,Master//Life_Sciences
48,No,Travel_Rarely,Research_Development,4,Male,3,Healthcare_Representative,High,Single,10999,7,No,Excellent,27,3,15,11,MonthlyRate,22245,Master//Life_Sciences
26,Yes,Non-Travel,Sales,29,Male,2,Sales_Executive,Low,Single,4969,8,No,Excellent,7,6,2,2,DailyRate,265,College//Medical
26,Yes,Non-Travel,Sales,29,Male,2,Sales_Executive,Low,Single,4969,8,No,Excellent,7,6,2,2,HourlyRate,79,College//Medical
26,Yes,Non-Travel,Sales,29,Male,2,Sales_Executive,Low,Single,4969,8,No,Excellent,7,6,2,2,MonthlyRate,21813,College//Medical
52,No,Travel_Rarely,Research_Development,1,Male,5,Manager,High,Married,19999,0,No,Excellent,34,5,33,18,DailyRate,699,Master//Life_Sciences
52,No,Travel_Rarely,Research_Development,1,Male,5,Manager,High,Married,19999,0,No,Excellent,34,5,33,18,HourlyRate,65,Master//Life_Sciences
52,No,Travel_Rarely,Research_Development,1,Male,5,Manager,High,Married,19999,0,No,Excellent,34,5,33,18,MonthlyRate,5678,Master//Life_Sciences
39,No,Non-Travel,Research_Development,9,Male,5,Manager,Very_High,Single,19431,2,No,Excellent,21,3,6,0,DailyRate,105,Bachelor//Life_Sciences
39,No,Non-Travel,Research_Development,9,Male,5,Manager,Very_High,Single,19431,2,No,Excellent,21,3,6,0,HourlyRate,87,Bachelor//Life_Sciences
39,No,Non-Travel,Research_Development,9,Male,5,Manager,Very_High,Single,19431,2,No,Excellent,21,3,6,0,MonthlyRate,15302,Bachelor//Life_Sciences
29,No,Travel_Rarely,Research_Development,13,Male,2,Laboratory_Technician,Medium,Married,4025,4,Yes,Excellent,10,2,4,3,DailyRate,1378,College//Other
29,No,Travel_Rarely,Research_Development,13,Male,2,Laboratory_Technician,Medium,Married,4025,4,Yes,Excellent,10,2,4,3,HourlyRate,46,College//Other
29,No,Travel_Rarely,Research_Development,13,Male,2,Laboratory_Technician,Medium,Married,4025,4,Yes,Excellent,10,2,4,3,MonthlyRate,23679,College//Other
34,No,Travel_Rarely,Research_Development,7,Male,1,Research_Scientist,Very_High,Single,2972,1,No,Excellent,1,4,1,0,DailyRate,479,Master//Medical
34,No,Travel_Rarely,Research_Development,7,Male,1,Research_Scientist,Very_High,Single,2972,1,No,Excellent,1,4,1,0,HourlyRate,35,Master//Medical
34,No,Travel_Rarely,Research_Development,7,Male,1,Research_Scientist,Very_High,Single,2972,1,No,Excellent,1,4,1,0,MonthlyRate,22061,Master//Medical
43,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Very_High,Married,5675,1,No,Outstanding,7,5,7,7,DailyRate,1422,Master//Life_Sciences
43,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Very_High,Married,5675,1,No,Outstanding,7,5,7,7,HourlyRate,92,Master//Life_Sciences
43,No,Travel_Frequently,Sales,2,Male,2,Sales_Executive,Very_High,Married,5675,1,No,Outstanding,7,5,7,7,MonthlyRate,19246,Master//Life_Sciences
32,Yes,Travel_Frequently,Research_Development,16,Female,1,Research_Scientist,Low,Single,3919,1,Yes,Outstanding,10,5,10,2,DailyRate,1125,Below_College//Life_Sciences
32,Yes,Travel_Frequently,Research_Development,16,Female,1,Research_Scientist,Low,Single,3919,1,Yes,Outstanding,10,5,10,2,HourlyRate,72,Below_College//Life_Sciences
32,Yes,Travel_Frequently,Research_Development,16,Female,1,Research_Scientist,Low,Single,3919,1,Yes,Outstanding,10,5,10,2,MonthlyRate,4681,Below_College//Life_Sciences
38,No,Travel_Frequently,Research_Development,2,Female,1,Laboratory_Technician,Medium,Married,2468,4,No,Excellent,9,4,6,1,DailyRate,594,College//Medical
38,No,Travel_Frequently,Research_Development,2,Female,1,Laboratory_Technician,Medium,Married,2468,4,No,Excellent,9,4,6,1,HourlyRate,75,College//Medical
38,No,Travel_Frequently,Research_Development,2,Female,1,Laboratory_Technician,Medium,Married,2468,4,No,Excellent,9,4,6,1,MonthlyRate,15963,College//Medical
28,No,Travel_Rarely,Research_Development,3,Female,3,Manufacturing_Director,Medium,Divorced,7655,0,No,Excellent,10,3,9,7,DailyRate,950,Bachelor//Medical
28,No,Travel_Rarely,Research_Development,3,Female,3,Manufacturing_Director,Medium,Divorced,7655,0,No,Excellent,10,3,9,7,HourlyRate,93,Bachelor//Medical
28,No,Travel_Rarely,Research_Development,3,Female,3,Manufacturing_Director,Medium,Divorced,7655,0,No,Excellent,10,3,9,7,MonthlyRate,8039,Bachelor//Medical
45,No,Non-Travel,Research_Development,4,Male,2,Laboratory_Technician,Medium,Married,4447,1,No,Excellent,9,5,9,7,DailyRate,805,College//Life_Sciences
45,No,Non-Travel,Research_Development,4,Male,2,Laboratory_Technician,Medium,Married,4447,1,No,Excellent,9,5,9,7,HourlyRate,57,College//Life_Sciences
45,No,Non-Travel,Research_Development,4,Male,2,Laboratory_Technician,Medium,Married,4447,1,No,Excellent,9,5,9,7,MonthlyRate,23163,College//Life_Sciences
40,No,Non-Travel,Research_Development,8,Male,2,Healthcare_Representative,Very_High,Divorced,4069,3,Yes,Excellent,8,2,2,2,DailyRate,1142,College//Life_Sciences
40,No,Non-Travel,Research_Development,8,Male,2,Healthcare_Representative,Very_High,Divorced,4069,3,Yes,Excellent,8,2,2,2,HourlyRate,72,College//Life_Sciences
40,No,Non-Travel,Research_Development,8,Male,2,Healthcare_Representative,Very_High,Divorced,4069,3,Yes,Excellent,8,2,2,2,MonthlyRate,8841,College//Life_Sciences
49,Yes,Travel_Frequently,Research_Development,28,Male,2,Laboratory_Technician,Low,Single,4284,3,No,Outstanding,20,2,4,3,DailyRate,1475,College//Life_Sciences
49,Yes,Travel_Frequently,Research_Development,28,Male,2,Laboratory_Technician,Low,Single,4284,3,No,Outstanding,20,2,4,3,HourlyRate,97,College//Life_Sciences
49,Yes,Travel_Frequently,Research_Development,28,Male,2,Laboratory_Technician,Low,Single,4284,3,No,Outstanding,20,2,4,3,MonthlyRate,22710,College//Life_Sciences
38,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Single,3944,5,Yes,Excellent,6,3,3,2,DailyRate,371,Bachelor//Life_Sciences
38,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Single,3944,5,Yes,Excellent,6,3,3,2,HourlyRate,45,Bachelor//Life_Sciences
38,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Single,3944,5,Yes,Excellent,6,3,3,2,MonthlyRate,4306,Bachelor//Life_Sciences
34,Yes,Travel_Rarely,Research_Development,6,Male,1,Research_Scientist,Low,Single,2960,2,No,Excellent,8,2,4,2,DailyRate,699,Below_College//Medical
34,Yes,Travel_Rarely,Research_Development,6,Male,1,Research_Scientist,Low,Single,2960,2,No,Excellent,8,2,4,2,HourlyRate,83,Below_College//Medical
34,Yes,Travel_Rarely,Research_Development,6,Male,1,Research_Scientist,Low,Single,2960,2,No,Excellent,8,2,4,2,MonthlyRate,17102,Below_College//Medical
28,No,Travel_Rarely,Research_Development,29,Male,2,Manufacturing_Director,Medium,Married,6549,1,No,Excellent,8,2,8,6,DailyRate,1083,Below_College//Life_Sciences
28,No,Travel_Rarely,Research_Development,29,Male,2,Manufacturing_Director,Medium,Married,6549,1,No,Excellent,8,2,8,6,HourlyRate,96,Below_College//Life_Sciences
28,No,Travel_Rarely,Research_Development,29,Male,2,Manufacturing_Director,Medium,Married,6549,1,No,Excellent,8,2,8,6,MonthlyRate,3173,Below_College//Life_Sciences
23,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Low,Married,2819,2,No,Excellent,5,3,3,2,DailyRate,885,Bachelor//Medical
23,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Low,Married,2819,2,No,Excellent,5,3,3,2,HourlyRate,58,Bachelor//Medical
23,No,Travel_Rarely,Research_Development,4,Male,1,Research_Scientist,Low,Married,2819,2,No,Excellent,5,3,3,2,MonthlyRate,8544,Bachelor//Medical
32,Yes,Travel_Rarely,Research_Development,9,Female,1,Laboratory_Technician,Low,Single,4200,7,No,Outstanding,10,2,5,4,DailyRate,1033,Bachelor//Medical
32,Yes,Travel_Rarely,Research_Development,9,Female,1,Laboratory_Technician,Low,Single,4200,7,No,Outstanding,10,2,5,4,HourlyRate,41,Bachelor//Medical
32,Yes,Travel_Rarely,Research_Development,9,Female,1,Laboratory_Technician,Low,Single,4200,7,No,Outstanding,10,2,5,4,MonthlyRate,10224,Bachelor//Medical
28,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Medium,Married,3201,0,No,Excellent,6,2,5,3,DailyRate,1451,Below_College//Life_Sciences
28,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Medium,Married,3201,0,No,Excellent,6,2,5,3,HourlyRate,67,Below_College//Life_Sciences
28,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Medium,Married,3201,0,No,Excellent,6,2,5,3,MonthlyRate,19911,Below_College//Life_Sciences
31,Yes,Travel_Rarely,Research_Development,22,Male,2,Manufacturing_Director,High,Married,6179,1,Yes,Excellent,10,3,10,2,DailyRate,330,Master//Medical
31,Yes,Travel_Rarely,Research_Development,22,Male,2,Manufacturing_Director,High,Married,6179,1,Yes,Excellent,10,3,10,2,HourlyRate,98,Master//Medical
31,Yes,Travel_Rarely,Research_Development,22,Male,2,Manufacturing_Director,High,Married,6179,1,Yes,Excellent,10,3,10,2,MonthlyRate,21057,Master//Medical
43,No,Travel_Rarely,Sales,16,Female,4,Manager,Very_High,Married,16064,5,Yes,Outstanding,22,3,17,13,DailyRate,1034,Bachelor//Marketing
43,No,Travel_Rarely,Sales,16,Female,4,Manager,Very_High,Married,16064,5,Yes,Outstanding,22,3,17,13,HourlyRate,80,Bachelor//Marketing
43,No,Travel_Rarely,Sales,16,Female,4,Manager,Very_High,Married,16064,5,Yes,Outstanding,22,3,17,13,MonthlyRate,7744,Bachelor//Marketing
36,No,Travel_Rarely,Research_Development,27,Male,2,Healthcare_Representative,High,Married,5237,6,No,Excellent,17,3,7,7,DailyRate,1299,Bachelor//Medical
36,No,Travel_Rarely,Research_Development,27,Male,2,Healthcare_Representative,High,Married,5237,6,No,Excellent,17,3,7,7,HourlyRate,94,Bachelor//Medical
36,No,Travel_Rarely,Research_Development,27,Male,2,Healthcare_Representative,High,Married,5237,6,No,Excellent,17,3,7,7,MonthlyRate,16577,Bachelor//Medical
32,No,Travel_Rarely,Research_Development,3,Female,3,Research_Director,Very_High,Single,11159,3,No,Excellent,10,6,7,7,DailyRate,1018,College//Life_Sciences
32,No,Travel_Rarely,Research_Development,3,Female,3,Research_Director,Very_High,Single,11159,3,No,Excellent,10,6,7,7,HourlyRate,39,College//Life_Sciences
32,No,Travel_Rarely,Research_Development,3,Female,3,Research_Director,Very_High,Single,11159,3,No,Excellent,10,6,7,7,MonthlyRate,19373,College//Life_Sciences
30,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,High,Married,3833,3,No,Outstanding,7,2,2,2,DailyRate,921,Bachelor//Life_Sciences
30,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,High,Married,3833,3,No,Outstanding,7,2,2,2,HourlyRate,38,Bachelor//Life_Sciences
30,No,Travel_Rarely,Research_Development,1,Male,1,Laboratory_Technician,High,Married,3833,3,No,Outstanding,7,2,2,2,MonthlyRate,24375,Bachelor//Life_Sciences
33,No,Travel_Rarely,Research_Development,14,Female,1,Research_Scientist,Medium,Married,2756,1,No,Excellent,8,5,8,7,DailyRate,931,Bachelor//Medical
33,No,Travel_Rarely,Research_Development,14,Female,1,Research_Scientist,Medium,Married,2756,1,No,Excellent,8,5,8,7,HourlyRate,72,Bachelor//Medical
33,No,Travel_Rarely,Research_Development,14,Female,1,Research_Scientist,Medium,Married,2756,1,No,Excellent,8,5,8,7,MonthlyRate,4673,Bachelor//Medical
26,No,Travel_Rarely,Research_Development,17,Male,1,Laboratory_Technician,High,Married,2305,1,No,Excellent,3,3,3,2,DailyRate,390,Master//Medical
26,No,Travel_Rarely,Research_Development,17,Male,1,Laboratory_Technician,High,Married,2305,1,No,Excellent,3,3,3,2,HourlyRate,62,Master//Medical
26,No,Travel_Rarely,Research_Development,17,Male,1,Laboratory_Technician,High,Married,2305,1,No,Excellent,3,3,3,2,MonthlyRate,6217,Master//Medical
47,No,Travel_Rarely,Sales,14,Female,2,Sales_Executive,High,Married,4591,3,Yes,Excellent,11,4,5,4,DailyRate,571,Bachelor//Medical
47,No,Travel_Rarely,Sales,14,Female,2,Sales_Executive,High,Married,4591,3,Yes,Excellent,11,4,5,4,HourlyRate,78,Bachelor//Medical
47,No,Travel_Rarely,Sales,14,Female,2,Sales_Executive,High,Married,4591,3,Yes,Excellent,11,4,5,4,MonthlyRate,24200,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,10,Female,1,Research_Scientist,Medium,Married,3936,1,No,Excellent,8,2,8,4,DailyRate,1470,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,10,Female,1,Research_Scientist,Medium,Married,3936,1,No,Excellent,8,2,8,4,HourlyRate,71,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,10,Female,1,Research_Scientist,Medium,Married,3936,1,No,Excellent,8,2,8,4,MonthlyRate,9953,Bachelor//Medical
53,Yes,Travel_Rarely,Research_Development,2,Female,3,Manufacturing_Director,Very_High,Married,10169,0,No,Excellent,34,4,33,7,DailyRate,607,Doctor//Technical_Degree
53,Yes,Travel_Rarely,Research_Development,2,Female,3,Manufacturing_Director,Very_High,Married,10169,0,No,Excellent,34,4,33,7,HourlyRate,78,Doctor//Technical_Degree
53,Yes,Travel_Rarely,Research_Development,2,Female,3,Manufacturing_Director,Very_High,Married,10169,0,No,Excellent,34,4,33,7,MonthlyRate,14618,Doctor//Technical_Degree
30,No,Travel_Rarely,Sales,12,Female,2,Sales_Executive,High,Single,6577,0,No,Excellent,6,6,5,4,DailyRate,1082,Bachelor//Technical_Degree
30,No,Travel_Rarely,Sales,12,Female,2,Sales_Executive,High,Single,6577,0,No,Excellent,6,6,5,4,HourlyRate,83,Bachelor//Technical_Degree
30,No,Travel_Rarely,Sales,12,Female,2,Sales_Executive,High,Single,6577,0,No,Excellent,6,6,5,4,MonthlyRate,19558,Bachelor//Technical_Degree
42,No,Non-Travel,Research_Development,10,Male,1,Research_Scientist,High,Married,2936,3,No,Outstanding,10,1,6,3,DailyRate,355,Master//Technical_Degree
42,No,Non-Travel,Research_Development,10,Male,1,Research_Scientist,High,Married,2936,3,No,Outstanding,10,1,6,3,HourlyRate,38,Master//Technical_Degree
42,No,Non-Travel,Research_Development,10,Male,1,Research_Scientist,High,Married,2936,3,No,Outstanding,10,1,6,3,MonthlyRate,6161,Master//Technical_Degree
34,No,Travel_Rarely,Sales,13,Male,3,Sales_Executive,High,Divorced,8628,1,No,Excellent,9,2,8,7,DailyRate,1239,Master//Medical
34,No,Travel_Rarely,Sales,13,Male,3,Sales_Executive,High,Divorced,8628,1,No,Excellent,9,2,8,7,HourlyRate,39,Master//Medical
34,No,Travel_Rarely,Sales,13,Male,3,Sales_Executive,High,Divorced,8628,1,No,Excellent,9,2,8,7,MonthlyRate,22914,Master//Medical
44,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Married,2011,1,No,Excellent,10,5,10,5,DailyRate,1117,Below_College//Life_Sciences
44,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Married,2011,1,No,Excellent,10,5,10,5,HourlyRate,72,Below_College//Life_Sciences
44,No,Travel_Rarely,Research_Development,2,Female,1,Research_Scientist,Very_High,Married,2011,1,No,Excellent,10,5,10,5,MonthlyRate,19982,Below_College//Life_Sciences
47,No,Travel_Rarely,Research_Development,5,Male,5,Research_Director,High,Married,18300,4,No,Excellent,21,2,3,2,DailyRate,1482,Doctor//Life_Sciences
47,No,Travel_Rarely,Research_Development,5,Male,5,Research_Director,High,Married,18300,4,No,Excellent,21,2,3,2,HourlyRate,42,Doctor//Life_Sciences
47,No,Travel_Rarely,Research_Development,5,Male,5,Research_Director,High,Married,18300,4,No,Excellent,21,2,3,2,MonthlyRate,16375,Doctor//Life_Sciences
55,No,Travel_Rarely,Human_Resources,26,Male,5,Manager,Medium,Married,19636,4,Yes,Excellent,35,0,10,9,DailyRate,189,Master//Human_Resources
55,No,Travel_Rarely,Human_Resources,26,Male,5,Manager,Medium,Married,19636,4,Yes,Excellent,35,0,10,9,HourlyRate,71,Master//Human_Resources
55,No,Travel_Rarely,Human_Resources,26,Male,5,Manager,Medium,Married,19636,4,Yes,Excellent,35,0,10,9,MonthlyRate,25811,Master//Human_Resources
31,No,Non-Travel,Research_Development,3,Male,1,Research_Scientist,Low,Divorced,3065,1,Yes,Excellent,4,3,4,2,DailyRate,976,College//Medical
31,No,Non-Travel,Research_Development,3,Male,1,Research_Scientist,Low,Divorced,3065,1,Yes,Excellent,4,3,4,2,HourlyRate,48,College//Medical
31,No,Non-Travel,Research_Development,3,Male,1,Research_Scientist,Low,Divorced,3065,1,Yes,Excellent,4,3,4,2,MonthlyRate,3995,College//Medical
30,No,Travel_Rarely,Sales,15,Male,3,Sales_Executive,Low,Divorced,7140,2,No,Excellent,12,2,7,7,DailyRate,979,College//Marketing
30,No,Travel_Rarely,Sales,15,Male,3,Sales_Executive,Low,Divorced,7140,2,No,Excellent,12,2,7,7,HourlyRate,94,College//Marketing
30,No,Travel_Rarely,Sales,15,Male,3,Sales_Executive,Low,Divorced,7140,2,No,Excellent,12,2,7,7,MonthlyRate,3088,College//Marketing
50,No,Travel_Rarely,Sales,9,Male,5,Manager,High,Married,19331,4,Yes,Excellent,27,2,1,0,DailyRate,264,Bachelor//Marketing
50,No,Travel_Rarely,Sales,9,Male,5,Manager,High,Married,19331,4,Yes,Excellent,27,2,1,0,HourlyRate,59,Bachelor//Marketing
50,No,Travel_Rarely,Sales,9,Male,5,Manager,High,Married,19331,4,Yes,Excellent,27,2,1,0,MonthlyRate,19519,Bachelor//Marketing
30,No,Travel_Rarely,Research_Development,16,Male,1,Research_Scientist,Very_High,Married,2862,1,No,Excellent,10,2,10,0,DailyRate,793,Below_College//Life_Sciences
30,No,Travel_Rarely,Research_Development,16,Male,1,Research_Scientist,Very_High,Married,2862,1,No,Excellent,10,2,10,0,HourlyRate,33,Below_College//Life_Sciences
30,No,Travel_Rarely,Research_Development,16,Male,1,Research_Scientist,Very_High,Married,2862,1,No,Excellent,10,2,10,0,MonthlyRate,3811,Below_College//Life_Sciences
34,No,Travel_Rarely,Sales,9,Female,2,Sales_Executive,High,Married,5714,1,No,Outstanding,6,3,6,5,DailyRate,1400,Below_College//Life_Sciences
